ID,Name,Damage,Healing,Duration,Cooldown,Accuracy,Type,Popularity,Description
1921,Drill Charge,25,,,2 turns,100%,Mechanical,0,"100% Hit Chance  Rushes to the enemy, dealing 25 Mechanical damage.   This move always goes first. Used by 4 battle pets. In the Mechanical Battle Pet Abilities category."
1968,Antaen Cannon,100,,,5 turns,100%,Mechanical,0,"100% Hit Chance  Instantly deals 100 Mechanical damage. The user must recharge for two rounds afterwards.  While recharging, you cannot perform any other actions."
2236,Unstable Engineering,,,4 turns,,100%,Mechanical,0,"Increases your team's critical strike chance by 75%, but reduces your team's chance to hit by 25% for 4 rounds. Used by 4 battle pets. A battle pet ability."
2365,Mega Discharge,60,,1 turns,5 turns,100%,Mechanical,0,"100% Hit Chance  Discharge a massive amount of electricity at the enemy team, dealing dealing 30 Mechanical damage to the active pet and 15 Mechanical damage to the enemy's backline pets.  After discharging all of this energy, the Gigacharged Mayhem Maker will be vulnerable for 1 turns and receive an additional 50% damage from all sources."
2368,Double Zap,24,,1 turns,,100%,Mechanical,0,"100% Hit Chance  Zap the target from both claws, dealing 24 Mechanical damage to the enemy pet.  Double Zap has a 100% chance to apply Healing Jolt to the caster for 1 turns, causing any attack against the Gigacharged Mayhem Maker to heal the target."
2467,Personal Inferno,13,,,,100%,Mechanical,0,"100% Hit Chance  Eject burning coals in a roar of flame, dealing 13 Mechanical damage.  Deals double damage if the target is Burning. Used by 1 battle pets."
2526,Hammering Drill,48,,,,100%,Mechanical,0,100% Hit Chance  Deals 48 Mechanical damage to the enemy pet.  Hammering Drill shatters any flat damage reduction effects on the enemy target.
1679,Smoke Bomb,,,,5 turns,100%,Humanoid,0,Avoids enemy attacks made against your team during the round it is used.  This ability always goes first. Used by 6 battle pets. A battle pet ability from World of Warcraft.
1740,For The Alliance!,20,,3 turns,1 turns,100%,Humanoid,0,100% Hit Chance  Deals 20 Humanoid damage and increases your front-line pet's damage dealt by 25% for 3 rounds. Used by 1 battle pets. A battle pet ability.
2352,Sludge Claw,20,,,3 turns,100%,Dragonkin,0,100% Hit Chance  Deals 20 Dragonkin damage.  Deals double damage if the target is Poisoned. Used by 9 battle pets. In the Dragonkin Battle Pet Abilities category.
2424,Exposing Claw,20,,,,100%,Dragonkin,0,"100% Hit Chance  Deals 10 Dragonkin damage, twice.  The first strike deals additional damage if the target is Poisoned.  The second strike deals additional damage if the target is Burning."
2334,Flock X,30,,2 turns,,100%,Flying,0,"100% Hit Chance  Flocks the target, causing 10 Flying damage every round. Lasts 3 rounds.  Opponents struck by the flock take 50% increased damage for 2 rounds."
2300,Necrotic Bomb,10,,3 turns,3 turns,100%,Undead,0,"100% Hit Chance  Deals 10 Undead damage and defiles the area with an aura of necromancy.  After 3 rounds the area will erupt in a burst of necrotic energy, dealing 15 Undead damage to all enemy pets and healing for 50% of the damage dealt."
433,Jade Barrier,,,,5 turns,100%,Magic,0,Creates a jade wall that blocks two attacks. Allied and enemy attacks both count. Used by 1 battle pets. In the Magic Battle Pet Abilities category.
1021,Phaser,21,,,,100%,Magic,0,"100% Hit Chance  Shoots the enemy with a phaser beam, dealing 21 Magic damage. Used by 1 battle pets. In the Magic Battle Pet Abilities category."
2293,Tremble in Fear,39,,6 turns,3 turns,100%,Magic,0,100% Hit Chance  Deals 25 Magic damage and reducing their speed by 50% and damage by 25% for 7 rounds.  Deals 7 Magic damage to all other enemy pets.
2326,Corrosion X,100,,2 turns,8 turns,100%,Magic,0,"100% Hit Chance  Splashes the target with corrosive acid, causing 100 Magic damage instantly and 5 Magic damage each round and increases damage taken by up to 2 for 2 rounds."
2505,Hatred Manifest,,,4 turns,5 turns,100%,Magic,0,"100% Hit Chance  Immeasurable hatred overwhelms the target, adding 7 damage to every attack against the target.   Lasts 4 rounds. Used by 1 battle pets."
2511,Hubris,25,,1 turns,1 turns,100%,Magic,0,"100% Hit Chance  Lash out blindly with no thought of defense. What can these puny mortals do to you anyway?  Deals 25 Magic damage, but increases the damage you take for 1 round by 25%."
2518,Arcane Riposte,25,,,,100%,Magic,0,100% Hit Chance  Deals 15 Magic damage.   Deals 10 additional damage if the user has lower health than the target. Used by 1 battle pets. A battle pet ability.
318,Thorns,,,5 turns,,100%,Elemental,0,Deals 5 Elemental damage each time you take direct damage.  Lasts 5 rounds. Used by 12 battle pets. In the Elemental Battle Pet Abilities category.
860,Flamethrower,15,,2 turns,,100%,Elemental,0,"100% Hit Chance  Turns the battlefield into a raging inferno, dealing 15 Elemental damage.   Fire continues to Burn the enemy, dealing 5 Elemental damage each round for 2 rounds."
1003,Gold Rush,50,,,1 turns,100%,Elemental,0,"100% Hit Chance  Rushes the enemy, dealing 35 Elemental damage and dealing 15 Elemental damage to themselves. Used by 3 battle pets. A battle pet ability."
2398,Weald Wall,,,,5 turns,100%,Elemental,0,Creates a wooden dam that blocks two attacks. Both enemy and allied attacks will be blocked. Used by 4 battle pets. In the Elemental Battle Pet Abilities category.
2310,Devour X,50,200,,3 turns,100%,Beast,0,"100% Hit Chance  Deals 25 Beast damage.  If the user kills an enemy with Devour, they restore 100 health.  Devour X continues for 2 rounds. A battle pet ability."
2206,Eat the Fly,,10,,3 turns,100%,Aquatic,0,Healing for 10.  This healing increased by 300% if health is below 33%. Used by 3 battle pets. In the Aquatic Battle Pet Abilities category.
2232,Toxic Spray,10,,5 turns,,100%,Aquatic,0,100% Hit Chance  Instantly deals 10 Aquatic damage and causes harmful damage over time effects to deal 7 more damage each time they deal damage for 5 rounds.
2234,Freezing Spray,20,,,,100%,Aquatic,0,"100% Hit Chance  Freezes the target, dealing 20 Aquatic damage. Used by 1 battle pets. In the Aquatic Battle Pet Abilities category. Always up to date."
2243,Elemental Gatling Gun,36,,,2 turns,75%,Aquatic,0,"75% Hit Chance  Unleash the attached Gatling Gun, dealing, dealing 36 Aquatic damage. Used by 1 battle pets. In the Aquatic Battle Pet Abilities category."
2324,Spiked Shell,,,2 turns,3 turns,100%,Aquatic,0,Reduces up to 7 damage from each attack against you and deals 12 Aquatic damage each time you take direct damage.  Lasts 2 rounds. Used by 4 battle pets.
2402,Steady Snap,30,,,,50%,Aquatic,0,"100% Hit Chance  Slowly snaps at the enemy 1-2 times, dealing 10 Aquatic damage per hit.  Hits an additional time if the user attacks last. A battle pet ability."
2472,Thundertongue,30,,,2 turns,100%,Aquatic,0,"100% Hit Chance  Swog lashes out with her massive tongue, dealing 15 Aquatic damage  Deals 15 additional damage if Swog attacks first. Used by 6 battle pets."
2241,Omni Pummel,24,,,3 turns,100%,Mechanical,0,"100% Hit Chance  Pummel your enemy with both arms, dealing 6 Mechanical damage 4 times. Used by 5 battle pets. In the Mechanical Battle Pet Abilities category."
2463,Dive Bomb,45,,,5 turns,100%,Mechanical,0,"100% Hit Chance  Order your flying machine to dive bomb your enemies, dealing 45 Mechanical damage, split evenly amongst them. Used by 1 battle pets."
2483,Anvil Drop,32,,1 turns,2 turns,100%,Mechanical,0,"100% Hit Chance  Defy gravity, leaping high up in the air and becoming unattackable for one round.   On the next round, pound the ground, dealing 16 Mechanical damage to the enemy and half that damage to their backline pets."
667,Aged Yolk,,,,2 turns,,Humanoid,0,Removes all buffs and debuffs from the user. Used by 7 battle pets. A battle pet ability from World of Warcraft. Always up to date with the latest patch.
771,Bow Shot,20,,,,100%,Humanoid,0,"100% Hit Chance  Takes a shot, dealing 20 Humanoid damage. Used by 2 battle pets. A battle pet ability from World of Warcraft. Always up to date."
772,Lovestruck,,,1 turns,5 turns,100%,Humanoid,0,100% Hit Chance  Stun the target for 1 rounds. Used by 4 battle pets. A battle pet ability from World of Warcraft. Always up to date with the latest patch.
2023,Junk Mail,45,,2 turns,,100%,Humanoid,0,"100% Hit Chance  Starts an avalanche of mail, causing 9 Humanoid damage on the first round, 15 Humanoid on the second round, and 21 Humanoid on the third round.  Opponents struck by the mail take 50% increased damage for 2 rounds.  Junk Mail continues for 3 rounds."
2335,Counterstrike X,60,,,2 turns,100%,Humanoid,0,100% Hit Chance  Deals 10 Humanoid damage.   Deals 50 additional Humanoid damage if you were struck this round. Used by 1 battle pets. A battle pet ability.
2520,Dazzle,25,,2 turns,4 turns,100%,Humanoid,0,"100% Hit Chance  Dazzle your enemies with a sparkling ball. Deals 25 Humanoid damage and Blinds the target, reducing their hit chance by 50% for 2 rounds."
2522,Cataclysms Edge,21,,,,100%,Humanoid,0,"100% Hit Chance  Slices with his mini-Cataclysms Edge, dealing 21 Humanoid damage. Used by 2 battle pets. A battle pet ability from World of Warcraft."
588,Devastate,30,,1 turns,4 turns,100%,Dragonkin,0,"Fly up high, becoming unattackable for one turn.   On the next turn, you attack, dealing 30 Dragonkin damage. Used by 3 battle pets. A battle pet ability."
1934,Bronze Breath,21,,,,100%,Dragonkin,0,"100% Hit Chance  Overwhelms the enemy with draconic breath, dealing 21 Dragonkin damage. Used by 1 battle pets. In the Dragonkin Battle Pet Abilities category."
2465,Furious Surge,15,,,,100%,Dragonkin,0,"100% Hit Chance  Attacks the enemy 3 times, dealing 5 Dragonkin damage per attack.  Each time you use this ability, your speed increases by 20% at the end of the round."
1957,Reanimate,,75,,8 turns,100%,Undead,0,"Reanimate, healing for 25 health every round for three rounds. Used by 8 battle pets. In the Undead Battle Pet Abilities category. Always up to date."
2082,Gale Slash,18,,2 turns,,100%,Undead,0,100% Hit Chance  A sharp wind gust deals 18 Undead damage instantly and 4 Undead damage every round for 2 rounds. Persists through pet swaps.
1088,Nairn!,15,,,,100%,Critter,0,"100% Hit Chance  Shouts the user's name with incredible power, dealing 15 Critter damage.  Damage increases by 5 each time it is used. Max 25 Critter damage."
259,Invisibility,,,2 turns,4 turns,100%,Magic,0,"After two rounds, you will become invisible for one round, becoming unable to be attacked. Used by 4 battle pets. In the Magic Battle Pet Abilities category."
465,Illusionary Barrier,,,,5 turns,100%,Magic,0,Creates an illusion that blocks two attacks. Allied and enemy attacks both count. Used by 12 battle pets. In the Magic Battle Pet Abilities category.
1035,Spiritfire Beam,33,,,3 turns,100%,Magic,0,100% Hit Chance  Deals 11 Magic damage to the enemy's active pet and 11 Magic damage to the enemy's backline pets. Used by 3 battle pets. A battle pet ability.
1036,Frill Blast,40,,,5 turns,100%,Magic,0,100% Hit Chance  Deals 40 Magic damage and forces the opponent's highest health pet to swap into battle. Used by 1 battle pets. In the Magic Battle Pet Abilities category.
2292,Torment,60,200,,5 turns,100%,Magic,0,"100% Hit Chance  Damage all enemy targets for 20% of their current health, and heal for 100% of that amount. Used by 2 battle pets. A battle pet ability."
2358,Void Crash,,,2 turns,5 turns,100%,Magic,0,"100% Hit Chance  Launches a massive bolt of Void energy at the enemy team.   After 2 rounds, the bolt strikes, causing the current enemy pet to take 30 Magic damage and become stunned for 1 rounds."
2360,Void Tremors,,,2 turns,3 turns,100%,Magic,0,"100% Hit Chance  Causes a void tremor to form under the enemy pet.   In two rounds, the opponent's pet will take 30 Magic damage and be rooted for 2 rounds."
2378,Rays of Light,26,15,,4 turns,100%,Magic,0,100% Hit Chance  Deals 12 Magic damage to the enemy's active pet and 5 Magic damage to the enemy's backline pets. Restores 12 health to all allies.
2440,Light of Creation,,,2 turns,5 turns,100%,Magic,0,"Ancient First Ones technology heals the active pet's wounds, restoring 25 health on the first round, 20 health on the second, then 15 health on the third."
2482,Sticky Surge,,,9 turns,5 turns,200%,Magic,0,Destroys objects created by both teams.  Reduce your opponents team's speed by 25% for 9 rounds. Used by 1 battle pets. In the Magic Battle Pet Abilities category.
584,Winter Spirit,20,,,,100%,Elemental,0,"Fires a blast of cold air, dealing 20 Elemental damage. Used by 1 battle pets. In the Elemental Battle Pet Abilities category. Always up to date."
625,Ice Spike,40,,,,50%,Elemental,0,"Impales the target, dealing 40 Elemental damage.  This ability has a high chance to miss. Used by 5 battle pets. In the Elemental Battle Pet Abilities category."
1587,Pound,40,,,,100%,Elemental,0,100% Hit Chance  Deals 20 Elemental damage to the enemy's active pet and 10 Elemental damage to the enemy's backline pets. Used by 3 battle pets.
1724,Transmute: Enemy to On Fire,21,,,,100%,Elemental,0,"100% Hit Chance  Transmute the enemy's face to fire, dealing 21 Elemental damage. Used by 1 battle pets. In the Elemental Battle Pet Abilities category."
1955,Flash Freeze,30,,5 turns,3 turns,100%,Elemental,0,"100% Hit Chance  Chills the target, dealing 30 Elemental damage and reducing their speed by 25% for 5 rounds. Used by 5 battle pets. A battle pet ability."
2476,Icy Web,15,,2 turns,,100%,Elemental,0,"100% Hit Chance  Flings an icy Web at the target, dealing 15 Elemental damage and making it impossible to flee for 2 rounds. Used by 2 battle pets."
2330,Siphon Gear,17,,3 turns,,100%,Mechanical,0,"100% Hit Chance  Deals 17 Mechanical damage and attaches a Siphon Gear to the target for 3 rounds.   While attached, enemies who strike the target are healed."
2338,Vault Drop,30,,1 turns,4 turns,100%,Mechanical,0,"100% Hit Chance  Defy gravity, leaping high up in the air becoming unattackable for one round.   On the next round, crash into your target, dealing 30 Mechanical damage."
2342,Overcharge,10,,2 turns,,100%,Mechanical,0,"100% Hit Chance  Overtunes the user's central power core, dealing 10 Mechanical damage to the enemy pet and increasing the user's critical damage by 50% for 2 rounds."
2364,Chain Lightning,33,,,3 turns,100%,Mechanical,0,"100% Hit Chance  Discharge a massive amount of electricity at the enemy team, dealing dealing 15 Mechanical damage to the active pet and 9 Mechanical damage to the enemy's backline pets."
761,Heroic Leap,30,,1 turns,4 turns,100%,Humanoid,0,"100% Hit Chance  Leap up high, becoming unattackable for one round.   On the next round, you attack, dealing 30 Humanoid damage. Used by 11 battle pets."
788,Gauss Rifle,22,,,,100%,Humanoid,0,"100% Hit Chance  Takes a shot, dealing 22 Humanoid damage. Used by 1 battle pets. A battle pet ability from World of Warcraft. Always up to date."
1345,Nap Time,,,1 turns,,100%,Humanoid,0,Take a short nap. Used by 2 battle pets. A battle pet ability from World of Warcraft. Always up to date with the latest patch (11.1.7).
2527,Surge of Darkness,25,,1 turns,3 turns,25%,Humanoid,0,"100% Hit Chance  Blasts the opponent with a surge of dark energy, dealing 25 Humanoid damage and has a 25% chance to stun the target for 1 rounds.  The chance to stun is increased to 100% if the weather is Sunlight."
936,Caw,,,3 turns,,100%,Flying,0,Increases your critical strike chance by 50% for 3 rounds. Used by 9 battle pets. In the Flying Battle Pet Abilities category. Always up to date.
2311,Flyby X,20,,5 turns,,100%,Flying,0,100% Hit Chance  Deals 20 Flying damage and increases the target's damage taken by 25% for 5 rounds. Used by 1 battle pets. In the Flying Battle Pet Abilities category.
2506,Surrender in Terror,,,,,200%,Undead,0,Used by 1 battle pets. In the Undead Battle Pet Abilities category. Always up to date with the latest patch (11.1.7).
2101,Swarm of Bees,,,5 turns,,100%,Critter,0,"100% Hit Chance  A swarm of bees attacks the enemy's active pet, dealing 7 Critter damage every round for 5 rounds. Persists through pet swaps."
439,Onyx Wall,,,,5 turns,100%,Magic,0,"Creates a stone wall that prevents your team from attacking, but protects your team from 2 attacks. Used by 2 battle pets. In the Magic Battle Pet Abilities category."
791,Stimpack,,,5 turns,,100%,Magic,0,Increases your critical strike chance by 50% for 5 rounds. Used by 1 battle pets. In the Magic Battle Pet Abilities category. Always up to date.
1121,Greed Before Need,13,,3 turns,,100%,Magic,0,"100% Hit Chance  Deals 13 Magic damage and makes the target greedy for 3 rounds.  While greedy, the target deals 25% additional damage and receives 50% additional damage."
2503,Elune's Grace,,54,,5 turns,100%,Magic,0,"Elune blesses your team, restoring 18 health to all allies. Used by 1 battle pets. In the Magic Battle Pet Abilities category. Always up to date."
2514,[DNT] TEST,,,,,,Magic,0,Used by 1 battle pets. In the Magic Battle Pet Abilities category. Always up to date with the latest patch (11.1.7).
2528,Void Burst,60,,,,100%,Magic,0,"100% Hit Chance  Instantly deals 40 Magic damage, plus 20 damage if the weather is Darkness. The user must recharge for two rounds afterwards.  While recharging, you cannot perform any other actions."
265,Boulder Toss,20,,2 turns,,100%,Elemental,0,Deals 20 Elemental damage.   Can hit flying pets and will bring them to the ground for two rounds. Used by 1 battle pets. In the Elemental Battle Pet Abilities category.
812,Sulfuras Smash,22,,,,100%,Elemental,0,"100% Hit Chance  Devastates the enemy with a swing of Sulfuras, dealing 22 Elemental damage. Used by 3 battle pets. In the Elemental Battle Pet Abilities category."
2098,Azerite Bolt,25,,,1 turns,100%,Elemental,0,100% Hit Chance  Deals 25 Elemental damage to the enemy. Used by 1 battle pets. In the Elemental Battle Pet Abilities category. Always up to date.
1022,Plot Twist,21,,,,100%,Beast,0,"100% Hit Chance  Surprises the enemy with several polar bears, dealing 21 Beast damage. Used by 4 battle pets. In the Beast Battle Pet Abilities category."
2058,Knot of Snakes,,,1 turns,5 turns,100%,Beast,0,100% Hit Chance  Stun the target for 1 rounds. Used by 1 battle pets. In the Beast Battle Pet Abilities category. Always up to date with the latest patch.
2426,Bloody Revenge,40,120,,2 turns,100%,Beast,0,"100% Hit Chance  Deals 20 Beast damage.  If the user kills an enemy with Ravage, they restore 60 health.  Ravage continues for 2 rounds. Used by 1 battle pets."
2454,Devour the Weak,45,,,3 turns,100%,Beast,0,"100% Hit Chance  Deals 15 Beast damage, plus 15 additional damage if the target is Poisoned, plus 15 additional damage if the target is Webbed."
2207,Evolving Bite,5,5000,5 turns,,100%,Aquatic,0,"100% Hit Chance  Bites deeply into the enemy, dealing 5 Aquatic damage.   Damage increases by 10 each time it is used. Max 500 Aquatic damage."
2312,Whirlpool X,,,2 turns,3 turns,100%,Aquatic,0,"100% Hit Chance  Causes a whirlpool to form under the enemy team.   In two rounds, the opponent's pets will take 30 Aquatic damage and be rooted for 2 rounds."
2376,Ray of Hope,,45,9 turns,5 turns,100%,Aquatic,0,"100% Hit Chance  A ray of hope shines through, restoring 15 health to all friendly pets and transforming the weather into a sunny day for 9 rounds.  During a sunny day, the maximum health of all pets is increased by 50%. and healing done is increased by 25%."
2225,Annoying Shield,,,1 turns,4 turns,100%,Mechanical,0,"The Prototype Annoy-O-Tron's defensive mechanism activates, surrounding it with an impenetrable shield, blocking all incoming damage.  Lasts 1 rounds.  This always goes first."
2240,Bore,20,,,,100%,Mechanical,0,"100% Hit Chance  Bore into the the target, dealing 20 Mechanical damage. Used by 1 battle pets. In the Mechanical Battle Pet Abilities category."
2336,Decoy X,,,,4 turns,100%,Mechanical,0,Creates a wooden decoy that protects your team from two attacks. Used by 2 battle pets. In the Mechanical Battle Pet Abilities category. Always up to date.
2344,Mega Jolt,12,,4 turns,,100%,Mechanical,0,"100% Hit Chance  Discharge a massive jolt of electricity at the target, dealing 12 Mechanical instantly, then shocking the target for 5 Mechanical damage every round for 4 rounds."
2351,Whirling Gears,36,,,5 turns,100%,Mechanical,0,100% Hit Chance  Deals 12 Mechanical damage to the enemy team and swaps the current enemy pet with the lowest health enemy pet. Used by 1 battle pets.
1935,ReplaceAbilityThings,,,1 turns,,100%,Humanoid,0,Used by 1 battle pets. A battle pet ability from World of Warcraft. Always up to date with the latest patch (11.1.7).
2009,Express Delivery,15,,,,100%,Humanoid,0,100% Hit Chance  Deals 15 Humanoid damage.   This ability always goes first. Used by 4 battle pets. A battle pet ability from World of Warcraft.
1956,Draconic Remedy,,60,,4 turns,100%,Dragonkin,0,"Calls upon the healing streams, restoring 30 health to the user, and half that to other dragonkin allies. Used by 3 battle pets. In the Dragonkin Battle Pet Abilities category."
2400,Furious Flapping,10,,,1 turns,100%,Flying,0,"100% Hit Chance  Flap your wings furiously, dealing 10 Flying damage.   Damage increases by 10 each time it is used. Max 30 Flying damage. A battle pet ability."
2448,Whirlwind Dance,25,,2 turns,4 turns,100%,Flying,0,100% Hit Chance  Deals 25 Flying damage and creates a whirlwind which has a 50% chance to stun the enemy pet.  Lasts 2 rounds. Used by 5 battle pets.
1378,Righteous Inspiration,,,1 turns,8 turns,100%,Magic,0,"The user inspires a friendly pet to charge into battle. This ability always goes first.  The swapped-in pet has double speed and damage for 1 rounds. If all their friends are dead, the user can still inspire themself."
2385,Holy Nova,33,,,3 turns,100%,Elemental,0,100% Hit Chance  Deals 13 Elemental damage to the enemy's active pet and 10 Elemental damage to the enemy's backline pets. Used by 2 battle pets.
1029,Dominance,,,2 turns,2 turns,100%,Beast,0,Increases the damage of your next attack made within 2 rounds by 100%. Used by 5 battle pets. In the Beast Battle Pet Abilities category. Always up to date.
1109,The Good Stuff,,48,,4 turns,100%,Beast,0,"Heal other friendly pets, restoring 24 health to each. Used by 5 battle pets. In the Beast Battle Pet Abilities category. Always up to date with the latest patch."
1787,Feral Strike,37,,,,100%,Beast,0,"100% Hit Chance  Recklessly rushes into the enemy, dealing 25 Beast damage and dealing 12 Beast damage to themselves. Used by 8 battle pets."
2302,Hoof Pummel,30,,,,100%,Beast,0,"100% Hit Chance  Stomps the enemy, dealing 0 Beast damage. Used by 1 battle pets. In the Beast Battle Pet Abilities category. Always up to date."
2307,Deep Claw,21,,,,100%,Aquatic,0,"100% Hit Chance  Claws at the enemy from the deeps, dealing 21 Aquatic damage. Used by 6 battle pets. In the Aquatic Battle Pet Abilities category."
2319,Healing Wrap X,,40,,2 turns,100%,Aquatic,0,Restores 40 health to the user. Used by 2 battle pets. In the Aquatic Battle Pet Abilities category. Always up to date with the latest patch.
2327,Toxic Spray X,50,,5 turns,5 turns,100%,Aquatic,0,100% Hit Chance  Instantly deals 50 Aquatic damage and causes harmful damage over time effects to deal 7 more damage each time they deal damage for 5 rounds.
2094,Zap,70,,,3 turns,100%,Mechanical,0,"100% Hit Chance  Discharge all power and launches an electrical bolt at the target, dealing 35 Mechanical damage.  Prone to malfunction. Used by 1 battle pets."
2422,Quick Dodge,,,1 turns,2 turns,100%,Humanoid,0,Increases your chance to dodge an attack by 100%.  Lasts 1 rounds. Used by 1 battle pets. A battle pet ability from World of Warcraft. Always up to date.
2210,Murder the Innocent,,,,,200%,Magic,0,200% Hit Chance  Instantly kills the enemy pet. Used by 2 battle pets. In the Magic Battle Pet Abilities category. Always up to date with the latest patch.
2499,Quantum Strike,30,,,,100%,Magic,0,"100% Hit Chance  Strikes at the enemy, dealing 30 Magic damage. Used by 1 battle pets. In the Magic Battle Pet Abilities category. Always up to date."
1408,Reforge,,,2 turns,5 turns,100%,Elemental,0,"Slumber, rebuild, and reforge, restoring 20 health on the first round, 23 health on the second, then 27 health on the third.  While Reforging you cannot swap pets."
2024,Slow Digestion,20,,,3 turns,100%,Elemental,0,"100% Hit Chance  Consume the target, dealing 20 Elemental damage, and 150% bonus damage if the caster is slower than the target. Used by 3 battle pets."
2028,Turn Up the Heat,20,,,,100%,Elemental,0,"100% Hit Chance  Hurls a stone, dealing 20 Elemental damage. Used by 1 battle pets. In the Elemental Battle Pet Abilities category. Always up to date."
2332,Spark X,40,,,1 turns,50%,Elemental,0,"100% Hit Chance  Fires a spark 1-2 times, dealing 10 Elemental damage per hit.  Hits an additional time for double damage if the user attacks first."
2317,Howl X,,,2 turns,3 turns,100%,Beast,0,"100% Hit Chance  A distant howl frightens the target, increasing the damage they take on the next attack by 200%, lasts 2 rounds. Used by 1 battle pets."
2092,Terrify,10,,1 turns,2 turns,100%,Mechanical,0,100% Hit Chance  Deals 10 Mechanical damage and reduces the target's speed by 50% and damage done by 50% for 1 rounds.  Prone to malfunction.
2093,Multi-Stab,40,,,,50%,Mechanical,0,"100% Hit Chance  Stab the target many times with your many legs, dealing 10 Mechanical damage.  Prone to malfunction. Used by 1 battle pets."
2246,The Biggest Hammer,25,,100 turns,4 turns,100%,Mechanical,0,100% Hit Chance  Deals 25 Mechanical damage and forces the opponent's lowest health pet to swap into battle. Used by 1 battle pets. A battle pet ability.
2247,Jackhammer,48,,,,100%,Mechanical,0,100% Hit Chance  Deals 48 Mechanical damage to the enemy pet.  Jackhammer shatters any flat damage reduction effects on the enemy target. Used by 1 battle pets.
2462,Arm Cannon Blast,15,,,,100%,Mechanical,0,"100% Hit Chance  Blasts the enemy with a beam of energy, dealing 15 Mechanical damage.   Damage increases by 5 each time it is used. Max 25 Mechanical damage."
2420,Super Acidic Goo,,,3 turns,,100%,Critter,0,"100% Hit Chance  Spits Poison goo onto the enemy team, dealing 5 Critter damage each round and increasing damage taken by 25% for 3 rounds. A battle pet ability."
2026,Rapid Consumption,20,,,3 turns,100%,Elemental,0,"100% Hit Chance  Consume the target, dealing 20 Elemental damage, and 150% bonus damage if the caster is faster than the target. Used by 2 battle pets."
2423,Hungry Bite,30,200,,2 turns,100%,Beast,0,100% Hit Chance  Deals 30 Beast damage.  The user is healed for 200% of the damage dealt. Used by 1 battle pets. In the Beast Battle Pet Abilities category.
2416,Metal Shield,,,,2 turns,100%,Mechanical,0,A heavy metallic shield blocks the next 3 attacks. Used by 1 battle pets. In the Mechanical Battle Pet Abilities category. Always up to date.
2429,Massive Explosion,150,,,,100%,Mechanical,0,"100% Hit Chance  Instantly kills the caster, dealing damage equal to 50% of the user's total health to the enemy team.  Using explode will prevent the caster from activating Failsafe mechanisms."
